Order ID,Customer Name,Gender,City,Address,Product Details (Brand),Product Price (Taka),Devivery Charge,Total Bill (Taka),Phone Number
3974,Faiza Mahi,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Maria B.,7500,70,7570,018-633-61017
3975,Labiba Khan,Female,Barisal,"Flat #5, Building #4, Muladi, Barisal",Maria B.,7500,120,7620,015-691-63404
3976,Nusrat Sultana,Female,Dinajpur,"Apartment #5, Block #R, Birganj, Dinajpur",Sapphire,7180,120,7300,015-981-99955
3977,Sujana Fairooz,Female,Sylhet,"Plot #10, Shahjalal Uposhohor, Sylhet",Amir Adnan,9550,120,9670,018-259-51108
3978,Sharmin Noor,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Amir Adnan,9550,120,9670,017-973-83065
3979,Jannatul Haque,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Faraz Manan,90000,120,90120,019-891-48601
3980,Nusrat Sabah,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Amir Adnan,9550,70,9620,019-463-41707
3981,Tamanna Khan,Female,Coxs Bazar,"Plot #14, Ukhia, Coxs Bazar",Amir Adnan,9550,120,9670,015-948-59509
3982,Ilma Sobhan,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Khaadi,5990,70,6060,015-986-80110
3983,Tashfia Ahmed,Female,Tangail,"Flat #3, Building #14, Kalihati, Tangail",Sana Safinaz,10590,120,10710,019-860-96706
3984,Sumaiya Karim,Female,Mymensingh,"Plot #5, Trishal, Mymensingh",Sapphire,7180,120,7300,016-316-42605
3985,Shafi Uddin,Male,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Amir Adnan,9550,70,9620,019-552-42207
3986,Irina Karim,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Baroque,7560,120,7680,013-255-70519
3987,Labony Islam,Female,Coxs Bazar,"Flat #11, Building #15, Teknaf, Coxs Bazar",Maria B.,7500,120,7620,016-707-26066
3988,Ayesha Ferdous,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Maria B.,7500,120,7620,016-433-28092
3989,Irina Sultana,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Mushq,6890,70,6960,018-578-94098
3990,Urmi Ahmed,Female,Mymensingh,"Flat #4, Building #13, Gafargaon, Mymensingh",Amir Adnan,9550,120,9670,019-823-58504
3991,Sabina Rowshan,Female,Bogura,"House #18, Road #4, Sonatala, Bogura",Faraz Manan,90000,120,90120,017-538-22057
3992,Sabina Chowdhury,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Khaadi,5990,70,6060,019-771-41203
3993,Labiba Tasnim,Female,Sylhet,"House #18, Road #3, Kajalshah, Sylhet",Sana Safinaz,10590,120,10710,016-214-90887
3994,Lamia Haque,Female,Jessore,"House #4, Lane #12, Jessore Sadar, Jessore",Ethnic,6500,120,6620,019-475-30839
3995,Ayesha Karim,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Baroque,7560,120,7680,013-188-60018
3996,Nazia Ferdous,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Faraz Manan,90000,70,90070,015-614-94808
3997,Saima Mahi,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Ethnic,6500,70,6570,017-273-47051
3998,Ilma Ahmed,Female,Narayanganj,"House #14, Road #7, Araihazar, Narayanganj",Mushq,6890,120,7010,013-846-30007
3999,Nusrat Haque,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Celina,5599,70,5669,015-696-95003
4000,Wamia Hossain,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Celina,5599,70,5669,019-233-64069
4001,Ilma Ahmed,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Ethnic,6500,70,6570,019-434-75402
4002,Raisa Tabassum,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Khaadi,5990,70,6060,019-374-14041
4003,Faiza Sobhan,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Maria B.,7500,120,7620,016-313-95053
4004,Irina Rowshan,Female,Barisal,"House #10, Lane #3, Natullabad, Barisal",Khaadi,5990,120,6110,015-227-46709
4005,Himeka Noor,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Khaadi,5990,70,6060,019-994-35106
4006,Ilma Nawar,Female,Rajshahi,"Plot #13, Chouhatta, Boalia, Rajshahi",Khaadi,5990,120,6110,019-140-53083
4007,Mohammad Zaman,Male,Kushtia,"Flat #2, Building #9, Daulatpur, Kushtia",Khaadi,5990,120,6110,015-577-23304
4008,Ayesha Sobhan,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Sana Safinaz,10590,70,10660,019-402-13806
4009,Maria Nawar,Female,Dinajpur,"House #2, Lane #8, Dinajpur Sadar, Dinajpur",Baroque,7560,120,7680,019-790-15700
4010,Arabi Islam,Female,Comilla,"Apartment #11, Block #H, Chandina, Comilla",Mushq,6890,120,7010,015-870-50096
4011,Ayesha Tasnim,Female,Faridpur,"House #19, Road #3, Sadarpur, Faridpur",Sana Safinaz,10590,120,10710,019-264-63011
4012,Nazia Tasnim,Female,Comilla,"Plot #12, Brahmanpara, Comilla",Sana Safinaz,10590,120,10710,017-210-37201
4013,Labony Ahmed,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Ethnic,6500,70,6570,019-110-39006
4014,Farinaj Fairooz,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Baroque,7560,70,7630,019-531-45603
4015,Maria Sabrin,Female,Rajshahi,"Apartment #3, Block #B, Seroil, Rajshahi",Celina,5599,120,5719,017-218-97409
4016,Labiba Tasnim,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Mushq,6890,70,6960,017-106-35104
4017,Raisa Ferdous,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Baroque,7560,120,7680,018-734-64005
4018,Sharmin Sabrin,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Baroque,7560,120,7680,019-514-13033
4019,Farinaj Karim,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Faraz Manan,90000,120,90120,013-167-73021
4020,Tashfia Karim,Female,Gazipur,"House #8, Lane #10, Joydebpur, Gazipur",Celina,5599,120,5719,018-335-52056
4021,Labony Biswas,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Mushq,6890,70,6960,018-968-55006
4022,Alishba Rahman,Female,Barisal,"Plot #14, Dapdapia, Bakerganj, Barisal",Amir Adnan,9550,120,9670,019-531-42049
4023,Wamia Rahman,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Celina,5599,70,5669,015-846-73036
4024,Faiza Biswas,Female,Jessore,"Apartment #7, Block #N, Jhikargachha, Jessore",Faraz Manan,90000,120,90120,018-426-58697
4025,Sharmin Sobhan,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Celina,5599,70,5669,017-777-85981
4026,Jannatul Tasneem,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Mushq,6890,120,7010,016-992-30993
4027,Rabeya Hossain,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Baroque,7560,120,7680,019-490-47297
4028,Sabina Akhtar,Female,Khulna,"Flat #2, Building #14, Moylapota, Khulna",Sapphire,7180,120,7300,016-739-29062
4029,Farhana Mahi,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Khaadi,5990,70,6060,015-409-51850
4030,Rabeya Mahi,Female,Tangail,"Flat #3, Building #14, Kalihati, Tangail",Faraz Manan,90000,120,90120,013-904-35004
4031,Nafi Zaman,Male,Khulna,"House #1, Lane #5, Sonadanga, Khulna",Celina,5599,120,5719,015-321-68903
4032,Nazia Karim,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Sana Safinaz,10590,120,10710,016-943-40543
4033,Sobhan Zaman,Male,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Maria B.,7500,70,7570,018-622-49531
4034,Rohhan Yasir,Male,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Ethnic,6500,120,6620,015-984-66986
4035,Alishba Ahmed,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Amir Adnan,9550,70,9620,019-132-40946
4036,Sharmin Haque,Female,Narsingdi,"Plot #13, Monohardi, Narsingdi",Celina,5599,120,5719,013-878-59994
4037,Himeka Mahi,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Mushq,6890,120,7010,017-482-16950
4038,Rahim Siddique,Male,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Amir Adnan,9550,70,9620,016-348-35968
4039,Nazia Nawar,Female,Narayanganj,"House #5, Lane #4, Fatullah, Narayanganj",Khaadi,5990,120,6110,019-749-81915
4040,Farhana Khan,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Maria B.,7500,70,7570,019-850-47071
4041,Ilma Ahmed,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Mushq,6890,70,6960,019-524-16080
4042,Tamanna Akhtar,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Celina,5599,70,5669,018-356-18026
4043,Labony Khan,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Faraz Manan,90000,120,90120,018-823-16089
4044,Nazia Khan,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Sana Safinaz,10590,120,10710,016-207-60228
4045,Labony Ahmed,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Baroque,7560,70,7630,018-444-81404
4046,Jannatul Karim,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Celina,5599,120,5719,018-744-78032
4047,Rabeya Chowdhury,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Faraz Manan,90000,120,90120,019-253-80094
4048,Maria Islam,Female,Mymensingh,"Apartment #9, Block #L, Bhaluka, Mymensingh",Sapphire,7180,120,7300,015-286-50402
4049,Nazia Khan,Female,Faridpur,"Apartment #9, Block #S, Boalmari, Faridpur",Sana Safinaz,10590,120,10710,015-552-90405
4050,Nazia Biswas,Female,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",Mushq,6890,120,7010,017-579-15209
4051,Samin Shah,Male,Narsingdi,"House #5, Lane #9, Narsingdi Sadar, Narsingdi",Baroque,7560,120,7680,019-700-56059
4052,Himeka Akhtar,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Baroque,7560,70,7630,013-937-51700
4053,Sumaiya Fairooz,Female,Dinajpur,"Flat #3, Building #14, Chirirbandar, Dinajpur",Amir Adnan,9550,120,9670,017-948-81500
4054,Jannatul Jahan,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Ethnic,6500,70,6570,019-787-99094
4055,Miniba Tasneem,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Mushq,6890,70,6960,018-864-27037
4056,Raisa Biswas,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Mushq,6890,70,6960,017-825-50759
4057,Labony Karim,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Mushq,6890,70,6960,015-165-22006
4058,Faiza Haque,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Mushq,6890,120,7010,015-807-90033
4059,Imran Islam,Male,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Khaadi,5990,70,6060,019-339-43909
4060,Rabeya Ali,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Amir Adnan,9550,120,9670,019-244-47034
4061,Saima Akhtar,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Mushq,6890,70,6960,017-753-71504
4062,Alishba Sobhan,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Ethnic,6500,70,6570,018-681-85603
4063,Farhana Noor,Female,Narayanganj,"House #14, Road #7, Araihazar, Narayanganj",Celina,5599,120,5719,016-433-85600
4064,Rabeya Akhtar,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Maria B.,7500,70,7570,015-202-41077
4065,Tahmina Ferdous,Female,Rangpur,"Flat #1, Building #13, Rangpur Sadar, Rangpur",Mushq,6890,120,7010,018-334-91040
4066,Arabi Chowdhury,Female,Rangpur,"House #3, Lane #9, Kotwali, Rangpur",Faraz Manan,90000,120,90120,018-190-92003
4067,Farhana Biswas,Female,Narsingdi,"Plot #13, Monohardi, Narsingdi",Maria B.,7500,120,7620,016-164-30931
4068,Jannatul Tasneem,Female,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",Mushq,6890,120,7010,019-361-80136
4069,Wamia Khan,Female,Rangpur,"House #3, Lane #9, Kotwali, Rangpur",Sapphire,7180,120,7300,019-682-83068
4070,Farinaj Mahi,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Maria B.,7500,70,7570,013-806-42053
4071,Mahbuba Ahmed,Female,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",Baroque,7560,120,7680,019-679-93011
4072,Farhana Sabah,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Mushq,6890,120,7010,016-782-11021
4073,Anisha Khan,Female,Kushtia,"House #14, Road #8, Bheramara, Kushtia",Khaadi,5990,120,6110,018-576-10262
4074,Nafis Rahman,Male,Narayanganj,"House #5, Lane #4, Fatullah, Narayanganj",Khaadi,5990,120,6110,018-531-60890
4075,Sharmin Tabassum,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Faraz Manan,90000,120,90120,016-428-53000
4076,Rabeya Sabrin,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Sana Safinaz,10590,70,10660,019-348-60825
4077,Anisha Das,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Sapphire,7180,70,7250,015-872-46044
4078,Rabeya Karim,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Amir Adnan,9550,70,9620,018-993-50096
4079,Tamanna Islam,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Sana Safinaz,10590,70,10660,018-788-19074
4080,Sumaiya Tabassum,Female,Jessore,"Apartment #7, Block #N, Jhikargachha, Jessore",Khaadi,5990,120,6110,018-930-51018
4081,Sabina Mahi,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Khaadi,5990,70,6060,017-878-33090
4082,Labiba Khan,Female,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",Khaadi,5990,120,6110,015-893-87018
4083,Lamia Jahan,Female,Jessore,"Apartment #7, Block #N, Jhikargachha, Jessore",Khaadi,5990,120,6110,013-283-35082
4084,Sabina Sobhan,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Khaadi,5990,120,6110,018-161-15002
4085,Farinaj Biswas,Female,Sylhet,"Flat #4, Building #11, Lamabazar, Sylhet",Khaadi,5990,120,6110,019-898-14034
4086,Rabeya Khan,Female,Narsingdi,"Apartment #12, Block #O, Belabo, Narsingdi",Khaadi,5990,120,6110,013-367-96072
4087,Sharmin Tasnim,Female,Narsingdi,"Plot #13, Monohardi, Narsingdi",Khaadi,5990,120,6110,016-125-34070
4088,Ilma Fairooz,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Khaadi,5990,70,6060,017-752-32023
4089,Tahmina Tabassum,Female,Khulna,"Plot #7, DA Khan Road, Khulna",Khaadi,5990,120,6110,013-223-25605
4090,Mahir Barua,Male,Narayanganj,"Flat #7, Building #12, Sonargaon, Narayanganj",Khaadi,5990,120,6110,019-622-46802
4091,Tashpia Karim,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Khaadi,5990,120,6110,013-124-33109
4092,Abonty Tahsin,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Khaadi,5990,70,6060,015-516-13600
4093,Jannatul Das,Female,Rangpur,"Flat #1, Building #13, Rangpur Sadar, Rangpur",Khaadi,5990,120,6110,018-528-66088
4094,Farhana Islam,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Khaadi,5990,70,6060,016-168-64106
4095,Lamia Chowdhury,Female,Khulna,"Flat #2, Building #14, Moylapota, Khulna",Sana Safinaz,10590,120,10710,016-446-12501
4096,Farid Karim,Male,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Mushq,6890,120,7010,018-787-66014
4097,Himeka Biswas,Female,Bogura,"House #9, Lane #10, Bogura Sadar, Bogura",Maria B.,7500,120,7620,018-802-44700
4098,Nusrat Noor,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Amir Adnan,9550,70,9620,017-554-77404
4099,Rafid Shah,Male,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Sapphire,7180,70,7250,015-389-60357
4100,Wamia Karim,Female,Coxs Bazar,"Apartment #8, Block #M, Chakaria, Coxs Bazar",Sana Safinaz,10590,120,10710,016-629-68099
4101,Lamia Sabah,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Sana Safinaz,10590,120,10710,015-906-80155
4102,Nusrat Tabassum,Female,Comilla,"Plot #12, Brahmanpara, Comilla",Sana Safinaz,10590,120,10710,019-928-80422
4103,Nazia Islam,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Faraz Manan,90000,70,90070,019-815-70063
4104,Rabeya Nur,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Amir Adnan,9550,120,9670,013-527-10049
4105,Alishba Sabrin,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Sana Safinaz,10590,120,10710,018-659-27801
4106,Urmi Ahmed,Female,Jessore,"Apartment #7, Block #N, Jhikargachha, Jessore",Faraz Manan,90000,120,90120,015-612-64605
4107,Tahmina Ahmed,Female,Rangpur,"Flat #1, Building #13, Rangpur Sadar, Rangpur",Khaadi,5990,120,6110,013-803-56047
4108,Abonty Chowdhury,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Faraz Manan,90000,120,90120,013-720-43007
4109,Himeka Ahmed,Female,Khulna,"House #1, Lane #5, Sonadanga, Khulna",Ethnic,6500,120,6620,015-392-25700
4110,Farhana Ahmed,Female,Mymensingh,"House #10, Lane #6, Mymensingh Sadar, Mymensingh",Khaadi,5990,120,6110,019-362-78605
4111,Nazia Tabassum,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Ethnic,6500,70,6570,019-430-36065
4112,Parthib Abdullah,Male,Narayanganj,"House #14, Road #7, Araihazar, Narayanganj",Mushq,6890,120,7010,018-341-55058
4113,Himeka Chowdhury,Female,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",Mushq,6890,120,7010,019-327-26502
4114,Jannatul Ferdous,Female,Tangail,"House #2, Lane #8, Santosh, Tangail",Mushq,6890,120,7010,016-163-40052
4115,Himeka Fairooz,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Amir Adnan,9550,70,9620,018-657-56090
4116,Sujana Chowdhury,Female,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",Khaadi,5990,120,6110,015-761-32606
4117,Farhan Miah,Male,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Amir Adnan,9550,70,9620,019-280-64180
4118,Sharmin Ferdous,Female,Sylhet,"House #18, Road #3, Kajalshah, Sylhet",Sana Safinaz,10590,120,10710,018-715-90658
4119,iqdidar Rahman,Male,Jessore,"House #4, Lane #12, Jessore Sadar, Jessore",Khaadi,5990,120,6110,017-131-63074
4120,Himeka Ali,Female,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Ethnic,6500,120,6620,016-168-40219
4121,Arabi Karim,Female,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",Celina,5599,120,5719,015-146-67029
4122,Ilma Haque,Female,Rajshahi,"Flat #6, Building #10, Shiroil, Rajshahi",Baroque,7560,120,7680,018-794-84200
4123,Sumaiya Biswas,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Faraz Manan,90000,70,90070,016-908-78080
4124,Nusrat Sabrin,Female,Coxs Bazar,"Flat #11, Building #15, Teknaf, Coxs Bazar",Khaadi,5990,120,6110,019-163-47030
4125,Farinaj Tasnim,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Khaadi,5990,70,6060,015-624-04587
4126,Tahmina Ahmed,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Maria B.,7500,70,7570,019-554-11007
4127,Raisa Chowdhury,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Sana Safinaz,10590,70,10660,015-878-28693
4128,Tanjim Nain,Male,Rangpur,"Apartment #7, Block #G, Pirgacha, Rangpur",Baroque,7560,120,7680,017-784-28930
4129,Mahbuba Ahmed,Female,Jessore,"Plot #8, Manirampur, Jessore",Amir Adnan,9550,120,9670,013-738-14976
4130,Wamia Sultana,Female,Narsingdi,"House #5, Lane #9, Narsingdi Sadar, Narsingdi",Khaadi,5990,120,6110,018-144-52694
4131,Mahbuba Ali,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Ethnic,6500,70,6570,016-195-33939
4132,Rabeya Islam,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Ethnic,6500,70,6570,015-171-12193
4133,Nafisa Tabassum,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Khaadi,5990,70,6060,019-666-93391
4134,Aminul Sadiq,Male,Faridpur,"House #10, Lane #7, Faridpur Sadar, Faridpur",Ethnic,6500,120,6620,015-291-72931
4135,Mahbuba Islam,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Mushq,6890,70,6960,016-433-79591
4136,Sharmin Haque,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Mushq,6890,70,6960,015-921-29971
4137,Mahir Rahman,Male,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Khaadi,5990,70,6060,017-201-79500
4138,Urmi Ali,Female,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",Faraz Manan,90000,70,90070,017-168-99080
4139,Tashfia Nur,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Sana Safinaz,10590,120,10710,019-823-38994
4140,Raisa Ali,Female,Mymensingh,"Plot #5, Trishal, Mymensingh",Sana Safinaz,10590,120,10710,014-925-64097
4141,Mahbuba Karim,Female,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Sana Safinaz,10590,70,10660,018-467-16996
4142,Nusrat Islam,Female,Barisal,"House #10, Lane #3, Natullabad, Barisal",Sana Safinaz,10590,120,10710,015-924-79576
4143,Lamia Chowdhury,Female,Comilla,"Plot #12, Brahmanpara, Comilla",Sana Safinaz,10590,120,10710,016-972-82983
4144,Ayesha Tasnim,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Celina,5599,70,5669,016-368-97895
4145,Sujana Tasneem,Female,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",Celina,5599,120,5719,017-906-39996
4146,Ayesha Karim,Female,Coxs Bazar,"House #3, Lane #7, Coxs Bazar Sadar, Coxs Bazar",Baroque,7560,120,7680,013-710-19768
4147,Nasir Sadiq,Male,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",Sana Safinaz,10590,70,10660,018-600-79283
4148,Tamanna Hossain,Female,Narayanganj,"House #5, Lane #4, Fatullah, Narayanganj",Faraz Manan,90000,120,90120,017-395-99051
4149,Farid Uddin,Male,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",Mushq,6890,120,7010,013-732-10744
4150,Nusrat Sultana,Female,Jessore,"House #15, Road #3, Bagherpara, Jessore",Sana Safinaz,10590,120,10710,018-483-70471
4151,Sumaiya Karim,Female,Narsingdi,"Apartment #12, Block #O, Belabo, Narsingdi",Sana Safinaz,10590,120,10710,019-475-50283
4152,Saima Tasneem,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Celina,5599,70,5669,019-935-70866
4153,Aminul Alam,Male,Bogura,"House #9, Lane #10, Bogura Sadar, Bogura",Amir Adnan,9550,120,9670,019-180-30646
4154,Alishba Ali,Female,Rajshahi,"Apartment #3, Block #B, Seroil, Rajshahi",Ethnic,6500,120,6620,019-536-94022
4155,Sharmin Khan,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Faraz Manan,90000,70,90070,013-362-71009
4156,Fazle Alam,Male,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Ethnic,6500,70,6570,016-537-17071
4157,Wamia Nur,Female,Coxs Bazar,"Apartment #8, Block #M, Chakaria, Coxs Bazar",Celina,5599,120,5719,019-250-17104
4158,Wamia Sultana,Female,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",Mushq,6890,70,6960,013-160-37350
4159,Farinaj Rahman,Female,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",Faraz Manan,90000,70,90070,018-891-45014
4160,Rabeya Nur,Female,Khulna,"House #11, Road #9, Tank Pukur Road, Khulna",Khaadi,5990,120,6110,019-366-28601
4161,Jannatul Chowdhury,Female,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",Mushq,6890,70,6960,018-345-71902
4162,Jannatul Akhtar,Female,Gazipur,"House #8, Lane #10, Joydebpur, Gazipur",Faraz Manan,90000,120,90120,016-319-40099
4163,Nazia Nawar,Female,Dinajpur,"Flat #3, Building #14, Chirirbandar, Dinajpur",Mushq,6890,120,7010,015-765-76004
4164,Imran Amin,Male,Narayanganj,"Flat #7, Building #12, Sonargaon, Narayanganj",Sapphire,7180,120,7300,018-159-42016
4165,Nusrat Tabassum,Female,Narsingdi,"Apartment #12, Block #O, Belabo, Narsingdi",Sana Safinaz,10590,120,10710,018-225-41900
